timestamp,price_kwh,action,power_kw,energy_bought_kwh,energy_sold_kwh,new_soc,profit,cumulative_profit,equity,strategy
2025-07-05 02:35:00,0.00895,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.394152222222222,baseline
2025-07-05 02:40:00,0.00895,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.394152222222222,baseline
2025-07-05 02:45:00,0.00895,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.394152222222222,baseline
2025-07-05 02:50:00,0.00895,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.394152222222222,baseline
2025-07-05 02:55:00,0.01141,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.640152222222222,baseline
2025-07-05 03:00:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 03:05:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 03:10:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 03:15:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 03:20:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 03:25:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 03:30:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 03:35:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 03:40:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 03:45:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 03:50:00,0.02,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.499152222222222,baseline
2025-07-05 03:55:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 04:00:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 04:05:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 04:10:00,0.014289999999999999,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.9281522222222218,baseline
2025-07-05 04:15:00,0.01447,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.9461522222222221,baseline
2025-07-05 04:20:00,0.01449,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.9481522222222218,baseline
2025-07-05 04:25:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 04:30:00,0.01448,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.947152222222222,baseline
2025-07-05 04:35:00,0.00895,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.394152222222222,baseline
2025-07-05 04:40:00,0.00895,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.394152222222222,baseline
2025-07-05 04:45:00,0.01462,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.961152222222222,baseline
2025-07-05 04:50:00,0.01837,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.3361522222222222,baseline
2025-07-05 04:55:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 05:00:00,0.0155,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.049152222222222,baseline
2025-07-05 05:05:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 05:10:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 05:15:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 05:20:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 05:25:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 05:30:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 05:35:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 05:40:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 05:45:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 05:50:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 05:55:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 06:00:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 06:05:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 06:10:00,0.02,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.499152222222222,baseline
2025-07-05 06:15:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 06:20:00,0.023829999999999997,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.8821522222222216,baseline
2025-07-05 06:25:00,0.02,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.499152222222222,baseline
2025-07-05 06:30:00,0.02,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.499152222222222,baseline
2025-07-05 06:35:00,0.02,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.499152222222222,baseline
2025-07-05 06:40:00,0.03594,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,3.093152222222222,baseline
2025-07-05 06:45:00,0.03594,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,3.093152222222222,baseline
2025-07-05 06:50:00,0.032159999999999994,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,2.7151522222222213,baseline
2025-07-05 06:55:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 07:00:00,0.02,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.499152222222222,baseline
2025-07-05 07:05:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 07:10:00,0.02,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.499152222222222,baseline
2025-07-05 07:15:00,0.02086,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.5851522222222219,baseline
2025-07-05 07:20:00,0.03594,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,3.093152222222222,baseline
2025-07-05 07:25:00,0.03594,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,3.093152222222222,baseline
2025-07-05 07:30:00,0.03594,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,3.093152222222222,baseline
2025-07-05 07:35:00,0.05008,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,4.5071522222222224,baseline
2025-07-05 07:40:00,0.06395,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,5.894152222222223,baseline
2025-07-05 07:45:00,0.0845,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,7.949152222222223,baseline
2025-07-05 07:50:00,0.07341,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,6.840152222222223,baseline
2025-07-05 07:55:00,0.08506,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,8.005152222222222,baseline
2025-07-05 08:00:00,0.10016,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,9.515152222222222,baseline
2025-07-05 08:05:00,0.09246,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,8.745152222222222,baseline
2025-07-05 08:10:00,0.08604,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,8.103152222222223,baseline
2025-07-05 08:15:00,0.08365,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,7.864152222222222,baseline
2025-07-05 08:20:00,0.07314,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,6.813152222222222,baseline
2025-07-05 08:25:00,0.07219,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,6.718152222222223,baseline
2025-07-05 08:30:00,0.02,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.499152222222222,baseline
2025-07-05 08:35:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 08:40:00,0.02,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.499152222222222,baseline
2025-07-05 08:45:00,0.01918,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.417152222222222,baseline
2025-07-05 08:50:00,1e-05,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-0.499847777777778,baseline
2025-07-05 08:55:00,1e-05,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-0.499847777777778,baseline
2025-07-05 09:00:00,-1e-05,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-0.501847777777778,baseline
2025-07-05 09:05:00,-0.00271,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-0.771847777777778,baseline
2025-07-05 09:10:00,-1e-05,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-0.501847777777778,baseline
2025-07-05 09:15:00,0.0005600000000000001,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-0.444847777777778,baseline
2025-07-05 09:20:00,0.0028399999999999996,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-0.21684777777777803,baseline
2025-07-05 09:25:00,0.00784,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.283152222222222,baseline
2025-07-05 09:30:00,0.00895,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.394152222222222,baseline
2025-07-05 09:35:00,0.0,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-0.500847777777778,baseline
2025-07-05 09:40:00,0.0035499999999999998,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-0.14584777777777802,baseline
2025-07-05 09:45:00,0.00895,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.394152222222222,baseline
2025-07-05 09:50:00,-0.016489999999999998,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.1498477777777776,baseline
2025-07-05 09:55:00,-0.00996,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-1.496847777777778,baseline
2025-07-05 10:00:00,-0.0195,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.4508477777777777,baseline
2025-07-05 10:05:00,-0.01811,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.3118477777777784,baseline
2025-07-05 10:10:00,-0.00983,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-1.483847777777778,baseline
2025-07-05 10:15:00,-0.016489999999999998,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.1498477777777776,baseline
2025-07-05 10:20:00,-0.005059999999999999,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-1.0068477777777778,baseline
2025-07-05 10:25:00,-0.0165,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.150847777777778,baseline
2025-07-05 10:30:00,-0.0195,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.4508477777777777,baseline
2025-07-05 10:35:00,-0.0195,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.4508477777777777,baseline
2025-07-05 10:40:00,-0.0195,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.4508477777777777,baseline
2025-07-05 10:45:00,-0.0165,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.150847777777778,baseline
2025-07-05 10:50:00,-0.019989999999999997,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.4998477777777777,baseline
2025-07-05 10:55:00,-0.01899,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.399847777777778,baseline
2025-07-05 11:00:00,-0.016489999999999998,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.1498477777777776,baseline
2025-07-05 11:05:00,-0.01814,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.314847777777778,baseline
2025-07-05 11:10:00,-0.01814,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.314847777777778,baseline
2025-07-05 11:15:00,-0.016489999999999998,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.1498477777777776,baseline
2025-07-05 11:20:00,-0.018,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.300847777777778,baseline
2025-07-05 11:25:00,-0.018,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.300847777777778,baseline
2025-07-05 11:30:00,-0.016,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.100847777777778,baseline
2025-07-05 11:35:00,-0.0165,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.150847777777778,baseline
2025-07-05 11:40:00,-0.016149999999999998,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.1158477777777778,baseline
2025-07-05 11:45:00,-0.0195,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.4508477777777777,baseline
2025-07-05 11:50:00,-0.02,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.500847777777778,baseline
2025-07-05 11:55:00,-0.0208,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.580847777777778,baseline
2025-07-05 12:00:00,-0.02442,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.942847777777778,baseline
2025-07-05 12:05:00,-0.02442,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.942847777777778,baseline
2025-07-05 12:10:00,-0.032990000000000005,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-3.7998477777777784,baseline
2025-07-05 12:15:00,-0.03404,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-3.904847777777778,baseline
2025-07-05 12:20:00,-0.0208,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.580847777777778,baseline
2025-07-05 12:25:00,-0.02442,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.942847777777778,baseline
2025-07-05 12:30:00,-0.0339,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-3.890847777777778,baseline
2025-07-05 12:35:00,-0.02442,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.942847777777778,baseline
2025-07-05 12:40:00,-0.02442,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.942847777777778,baseline
2025-07-05 12:45:00,-0.027780000000000003,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-3.2788477777777785,baseline
2025-07-05 12:50:00,-0.02905,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-3.405847777777778,baseline
2025-07-05 12:55:00,-0.02442,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.942847777777778,baseline
2025-07-05 13:00:00,-0.02442,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.942847777777778,baseline
2025-07-05 13:05:00,-0.02442,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.942847777777778,baseline
2025-07-05 13:10:00,-0.022359999999999998,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.7368477777777778,baseline
2025-07-05 13:15:00,-0.02442,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.942847777777778,baseline
2025-07-05 13:20:00,-0.027960000000000002,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-3.2968477777777783,baseline
2025-07-05 13:25:00,-0.02442,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.942847777777778,baseline
2025-07-05 13:30:00,-0.02792,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-3.292847777777778,baseline
2025-07-05 13:35:00,-0.027870000000000002,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-3.2878477777777784,baseline
2025-07-05 13:40:00,-0.02442,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.942847777777778,baseline
2025-07-05 13:45:00,-0.02777,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-3.277847777777778,baseline
2025-07-05 13:50:00,-0.02299,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.799847777777778,baseline
2025-07-05 13:55:00,-0.0208,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.580847777777778,baseline
2025-07-05 14:00:00,-0.02,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.500847777777778,baseline
2025-07-05 14:05:00,-0.02,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.500847777777778,baseline
2025-07-05 14:10:00,-0.018,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.300847777777778,baseline
2025-07-05 14:15:00,-0.01503,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.0038477777777777,baseline
2025-07-05 14:20:00,-0.016,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.100847777777778,baseline
2025-07-05 14:25:00,-0.018,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.300847777777778,baseline
2025-07-05 14:30:00,-0.00996,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-1.496847777777778,baseline
2025-07-05 14:35:00,-0.0195,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.4508477777777777,baseline
2025-07-05 14:40:00,-0.01503,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.0038477777777777,baseline
2025-07-05 14:45:00,-0.02,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.500847777777778,baseline
2025-07-05 14:50:00,-0.0165,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.150847777777778,baseline
2025-07-05 14:55:00,-0.01503,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.0038477777777777,baseline
2025-07-05 15:00:00,-0.018,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.300847777777778,baseline
2025-07-05 15:05:00,-0.01503,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.0038477777777777,baseline
2025-07-05 15:10:00,-0.0165,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.150847777777778,baseline
2025-07-05 15:15:00,-0.016,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.100847777777778,baseline
2025-07-05 15:20:00,-0.016489999999999998,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.1498477777777776,baseline
2025-07-05 15:25:00,-0.0165,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-2.150847777777778,baseline
2025-07-05 15:30:00,-0.00996,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-1.496847777777778,baseline
2025-07-05 15:35:00,-0.00996,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-1.496847777777778,baseline
2025-07-05 15:40:00,0.0,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-0.500847777777778,baseline
2025-07-05 15:45:00,0.00424,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,-0.07684777777777801,baseline
2025-07-05 15:50:00,0.00735,charge,50.0,0.0,0.0,1.0,0.0,-0.500847777777778,0.23415222222222198,baseline
2025-07-05 15:55:00,0.01642,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,1.1411522222222221,baseline
2025-07-05 16:00:00,0.047009999999999996,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,4.200152222222222,baseline
2025-07-05 16:05:00,0.03312,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,2.811152222222222,baseline
2025-07-05 16:10:00,0.09852,hold,0.0,0.0,0.0,1.0,0.0,-0.500847777777778,9.351152222222222,baseline
2025-07-05 16:15:00,0.16078,discharge,50.0,0.0,4.166666666666666,0.9537037037037037,0.6632174999999999,0.1623697222222219,15.49601787037037,baseline
2025-07-05 16:20:00,0.07368999999999999,hold,0.0,0.0,0.0,0.9537037037037037,0.0,0.1623697222222219,7.190212314814813,baseline
2025-07-05 16:25:00,0.07676000000000001,hold,0.0,0.0,0.0,0.9537037037037037,0.0,0.1623697222222219,7.482999351851852,baseline
2025-07-05 16:30:00,0.07656,hold,0.0,0.0,0.0,0.9537037037037037,0.0,0.1623697222222219,7.463925277777777,baseline
2025-07-05 16:35:00,0.09804,hold,0.0,0.0,0.0,0.9537037037037037,0.0,0.1623697222222219,9.512480833333333,baseline
2025-07-05 16:40:00,0.07579999999999999,hold,0.0,0.0,0.0,0.9537037037037037,0.0,0.1623697222222219,7.391443796296294,baseline
2025-07-05 16:45:00,0.06797,hold,0.0,0.0,0.0,0.9537037037037037,0.0,0.1623697222222219,6.644693796296296,baseline
2025-07-05 16:50:00,0.02,hold,0.0,0.0,0.0,0.9537037037037037,0.0,0.1623697222222219,2.0697771296296295,baseline
2025-07-05 16:55:00,0.02,hold,0.0,0.0,0.0,0.9537037037037037,0.0,0.1623697222222219,2.0697771296296295,baseline
2025-07-05 17:00:00,0.06853000000000001,hold,0.0,0.0,0.0,0.9537037037037037,0.0,0.1623697222222219,6.698101203703703,baseline
2025-07-05 17:05:00,0.07356,hold,0.0,0.0,0.0,0.9537037037037037,0.0,0.1623697222222219,7.177814166666666,baseline
2025-07-05 17:10:00,0.07356,hold,0.0,0.0,0.0,0.9537037037037037,0.0,0.1623697222222219,7.177814166666666,baseline
2025-07-05 17:15:00,0.07356,hold,0.0,0.0,0.0,0.9537037037037037,0.0,0.1623697222222219,7.177814166666666,baseline
2025-07-05 17:20:00,0.11405,discharge,50.0,0.0,4.166666666666666,0.9074074074074074,0.4704562499999999,0.6328259722222218,10.981807453703704,baseline
2025-07-05 17:25:00,0.11854,discharge,50.0,0.0,4.166666666666666,0.8611111111111112,0.48897749999999995,1.1218034722222217,11.329414583333334,baseline
2025-07-05 17:30:00,0.11742,discharge,50.0,0.0,4.166666666666666,0.8148148148148149,0.4843574999999999,1.6061609722222214,11.17371652777778,baseline
2025-07-05 17:35:00,0.11742,discharge,50.0,0.0,4.166666666666666,0.7685185185185186,0.4843574999999999,2.090518472222221,11.114462916666668,baseline
2025-07-05 17:40:00,0.11893000000000001,discharge,50.0,0.0,4.166666666666666,0.7222222222222223,0.49058624999999995,2.581104722222221,11.170493611111112,baseline
2025-07-05 17:45:00,0.1183,discharge,50.0,0.0,4.166666666666666,0.675925925925926,0.48798749999999996,3.069092222222221,11.065295925925927,baseline
